id,target
50676,723476.8057554796
71570,1974543.1688804554
219843,4995624.062332924
36279,3913075.8229550472
66052,974017.1623571021
252609,1554254.715817238
24783,5663890.587321595
299327,2921166.6303092996
95349,4946020.011091435
46332,924975.2487004055
91240,1245548.534304103
5445,1953329.426706801
272876,1569229.6800141323
43811,1147934.9163667716
217082,3396397.975265988
100370,8599572.491045026
258874,820190.8260844873
121949,894124.9459182126
212950,397922.84026406775
200057,1615292.042012591
229177,2065869.280665456
287838,716700.7857363028
213118,3129840.39527062
176475,1009761.591189
118176,9928384.386920007
209024,1381327.7464527888
221906,2062347.7050176691
42493,2221442.3257477786
223728,1545792.3356219763
141993,4710029.712669317
55675,2879968.024150198
224087,3237372.558436597
83655,1192689.2905429867
61917,1628007.1256101136
153665,2015106.3054166834
155758,7441826.859557298
190393,12505161.507221324
231050,1097821.8945995288
201122,2887792.197530134
59267,660073.3422399461
262487,12427857.728892267
188582,2906700.0172296944
131814,806382.4817997607
73949,7219822.552421924
154308,9074442.186668815
167194,768599.0782182438
277393,2292826.478569994
196835,1899188.379282064
91690,2602733.1455052574
162086,1391213.1020597785
231058,3565825.020450859
54120,4645733.963547335
247858,5433736.928123022
98092,607153.1764729499
271915,2603110.9212857643
44677,1664974.3318695382
56078,705449.420628789
129375,4792423.9935298
133361,8993631.357983405
85866,1085943.2109625963
191559,809448.5112936379
218728,2757138.879172541
208771,7931443.243349485
109195,1276550.810725611
39549,3872302.988070643
169828,3819719.2365905973
57416,3726965.682857262
33193,5051045.798347611
173865,3174057.898062105
50919,3370547.2504947702
108504,2072482.5629621213
72963,2575726.8563925317
270712,2365422.3942787643
63504,998685.5964746353
26896,1922890.8263219409
261152,1743020.1248963547
8838,635309.8549314152
16064,8384736.025257034
107661,3139518.2873882353
130161,2073144.617220927
179573,3627598.71732464
116121,1544395.2770464842
32234,471211.08261098963
191736,1596233.634369775
57456,1417988.9509430372
160502,1126145.9606208762
215795,1824851.1797403554
126714,2416428.657283101
173047,620753.9682539683
97726,2962804.1618005713
193811,1186587.5402933504
17156,1457897.958254655
71055,2161498.3540657735
193990,2365169.5466262796
52059,1411962.2202960192
274757,3366375.8090562355
1558,3901407.3762724004
253081,438945.36861851596
181909,2497851.388129559
145269,5919647.506998955
186660,4252244.100616543
6479,757321.001691167
249414,515575.9510990855
43182,704983.2657321092
248529,5430910.229286922
125724,1689587.4244848315
214268,1405149.8334729525
270767,2040865.5827399155
141103,3298669.515370745
292203,7973284.349243763
62008,1859087.5998121826
89122,1813234.9130599373
47736,9242059.084628813
222505,5361620.003651655
29628,1435899.9121052718
202216,1827776.192402491
194828,737343.918065669
18649,1689109.3442532879
199020,1487262.1075715981
111554,412525.1342246553
244687,5431251.432270508
230919,6353077.304803268
42397,5962811.33126106
221946,2303982.851570225
168390,436595.97648809524
175576,1408982.5264664332
153541,1507314.4423747843
74055,1825729.1439433123
233828,6897733.360158204
131312,898256.16294893
224154,5413687.226569129
266743,695556.1595991685
15594,2846279.139192872
227419,2128986.073030012
115531,4239759.682374877
12282,751342.9772643864
21847,1361510.2040816327
86772,823928.4479711921
193139,2822337.2039652457
100472,2954119.9042868936
177774,3683307.7899593613
224462,2633860.0144491307
255020,3244848.8421574365
140852,3746521.0783157474
6484,783726.0366042459
97191,1471402.7580214604
218796,4936535.361359644
146934,637694.0551262951
183990,3711143.7759319353
150347,2207055.679740012
291295,6494018.882693035
175531,1426921.6553635765
80284,2391475.3798312736
64297,1779949.2267788511
221587,1177654.9831639556
145984,4381749.94546395
266813,749214.3696101299
53725,1248078.1154600799
171137,682903.7509713112
212764,928414.7390105753
30683,992287.2763888951
204086,2933462.051946407
78594,7963726.740391805
162787,1436231.663659236
212279,944476.5643846266
33141,753571.1844904007
13870,3431347.016291645
205831,2927918.358214637
285806,5433736.928123022
13820,1461025.7435356532
198918,907604.6068624571
165989,4538911.283458268
81377,1394172.100398945
149867,1173690.8884703533
192119,869404.624288948
180210,1346767.8342382866
147051,3841627.8243252244
127638,3786967.5227218685
291867,1486382.7382214013
178582,7521687.500000001
127544,3715043.586670763
235717,2896517.117324059
171723,784308.8877127655
161574,473833.3482807076
75409,2949275.446288608
90035,1508928.2269302648
42840,842108.2917367528
8581,6162501.132950344
13664,5821403.060858956
247464,2338245.9150497434
96424,1481348.4140434565
194898,1824556.9993793922
283532,2614444.134126823
69531,6447943.863005396
237884,1631565.2849034953
261893,1211929.2215277413
150376,827077.2870603206
182443,4013515.0968502313
224406,8086214.924177504
171332,6166313.060729494
140442,939132.6218727697
154939,2324674.4794551837
131259,8314438.688907253
162293,1217165.5058015771
292709,2684671.3673170554
264845,3682669.5326720867
166131,6425465.573457066
132328,4021436.8290317766
208063,2658412.446942647
48322,6553253.859379844
16624,1185356.650245108
4734,218588.91077455264
189590,9145887.735453883
101739,1967181.5958623406
111000,2066376.4025241644
198444,952935.0420545925
16638,4761154.613857678
55638,10581560.08571145
258788,1260745.3864085746
238820,3830983.395737861
115603,778919.676038109
246939,6515603.40468718
191530,1126145.9606208762
11213,2575237.87258656
27388,4166292.354581424
229061,3963429.329269685
251977,1925585.5210223875
23366,3109874.577198433
10057,12551118.677463612
112593,5067146.350607957
268565,980448.8202541996
157455,5799875.877800758
59187,491966.06300539087
70372,2852409.0487591075
126007,751341.6548552674
197380,1242963.880383519
271738,4524000.0082398
194635,3805903.1737314975
165242,2032783.9844009732
47838,2926734.2777479705
29771,582041.3665795097
257199,748852.0408163265
61814,6084700.947921008
208348,5881330.151263809
191265,5021816.552344037
2157,10650493.22102441
188784,808157.3838705646
95787,2372739.054301676
238436,2412418.2939191875
239163,2331974.833885176
295072,936541.9362359387
104338,5146679.988576996
291607,1121238.7088377757
21708,2700902.869868247
143149,8519864.877386311
137148,10835500.63022267
78780,922030.5845565575
92536,1313948.7983759872
271294,1997751.984722866
79847,6667380.4538188465
274306,1054313.592791289
153714,1231223.2382022133
117114,3410891.9377877866
295580,3640112.4196042106
153341,3124394.564063379
242231,678846.5684362327
17420,5894661.647768302
52376,3555796.775143887
71440,777378.8604186729
254000,2494197.191697192
199108,3077777.6522137015
146464,6555573.649555839
154057,2899740.028485425
276394,4653313.870117941
106502,2381568.6603907635
84374,721423.6799384826
253180,2341906.188970588
236365,1535775.0112567388
182279,1784693.0011571168
221109,7246930.862494956
289706,573634.8640943972
291438,1659300.819345074
71066,2920678.2833063165
122789,4929820.6991872685
194910,3318998.620686302
145391,1419203.4014993967
199164,1802982.898039476
266382,1995983.1854279253
271414,1155368.770985782
167801,3661824.375001793
61371,5410599.240656808
228790,423602.8437195405
290878,4903567.338686599
144980,750173.6291486291
119483,1344474.8460946518
18604,1512545.546958439
138393,1025173.9657866231
83163,1403636.3636363635
77727,4354531.119465331
224928,7097874.01070356
28596,3847535.191717542
157996,8359092.467228191
108954,4813684.416649747
200857,11708693.61628032
72173,1019443.0332227488
106183,1495324.3308289894
12328,1913311.4838186707
264481,5085684.865233192
96134,2272256.3275234057
129425,1973058.7251182122
80441,1033795.8661945708
260522,1012924.0829208047
72154,978590.8211536154
93234,1488710.9702878823
58502,3977027.7544614146
277308,1447385.2523555611
151009,661914.6779318004
90763,657047.1709084233
275585,907963.6819742324
77424,1245538.803266076
50947,547239.5812028534
86003,2818764.2135453047
202926,2100395.3583811847
52894,9973770.976617785
152519,4335203.94651033
145898,1833362.1742857678
133627,1314546.0360354453
113025,877268.8304911666
216655,3886528.660994178
173878,7741636.552317378
73954,3964396.1127014025
257397,910166.2545241218
103663,2339974.019622036
281910,1161850.272156847
104079,1431145.2288022938
83563,2458562.699766197
28436,2459975.370685614
206395,957028.4808993529
239720,2864351.245935936
35659,538900.2941041924
267856,3541787.1164423497
25953,1573608.5201743639
108843,2429220.4544352675
50565,4488276.821608113
241574,1506053.4165261753
214651,721391.1446965459
14904,1236407.0661870628
142217,2898434.6124572647
53741,3660879.4395019305
17917,3469815.722874601
46527,276853.3878276063
254258,6569481.018543722
117732,5324915.548366444
84721,2779207.193831578
283229,2445376.063804273
174501,1667159.047528169
122944,1827826.3955790452
1934,483895.58307645423
275793,844631.8704318297
123228,2776108.5
24600,4203349.656661179
230991,8466182.797961636
56772,1975827.112704569
147503,840685.2050066685
85741,1814885.3324435959
69716,1867878.5329221936
264260,2326094.247602791
65737,733355.416707122
99254,2262765.4466221086
223411,2386738.3871561238
116646,619791.0677408853
75954,1103886.4034550353
125531,2240302.355290655
236312,2969771.874575141
76948,10479145.651205463
145527,2828523.576346256
164479,2789047.619245529
282478,1946185.481753081
110104,987407.3173112005
276716,955124.6663885575
21142,5393372.75861524
151238,686801.9137056486
286033,3166274.6420524567
94009,864884.8802286688
109338,1345172.158900603
148928,638045.1377742053
286038,2806602.8898471245
29163,1361321.5073324228
202367,2317213.693859247
37813,9548969.651125874
55174,2625088.2386800335
113507,2236124.3783820863
200332,5140022.728718374
273190,2212061.343409195
242354,8515903.822160637
93315,499100.6578947369
265463,1754663.973063973
290432,1252236.0914254456
237127,751342.9772643864
92371,4757069.519627253
32067,3701628.6300480794
153031,3478257.0721513424
211606,1540226.1091127195
224439,2548061.8657740885
12783,1688082.8031403837
281291,376365.7860992616
281984,3531049.850841175
265609,481858.689737935
230594,857485.2471778622
22981,3877981.288806694
68319,717680.6784660766
11283,6082895.716621372
32854,3235873.094712389
190653,758154.1798052939
154922,6533309.747432224
197081,622990.6798148344
128025,630796.5470708089
91677,1229672.972250849
136087,1599450.3255150765
182705,958049.6678922316
279387,971757.5132209476
4956,2041359.329808045
157145,3268421.57908014
48688,1600482.6866583314
249114,738702.8538449961
56226,3863025.490042747
36312,702264.2816540806
105698,2126187.62732582
229007,2699522.4368889406
176855,1555642.2341032482
22354,3634101.258989397
207970,784765.3541037695
297214,4262063.769380456
135511,2429024.090484705
260469,11751392.462281186
293208,1748401.0591115342
134761,888281.2500000001
272312,745771.9671320951
145389,462408.1230905703
32197,2019147.4091453867
186084,7240566.947134051
271387,770960.31506829
132995,1222259.0278452032
192595,986819.4219594958
290210,420394.67349108495
83443,611095.9974984365
124860,3817390.6302393214
7705,4628383.7013851665
260422,2717854.742928171
181743,5576556.81454374
290212,1329499.4066860103
9061,2050572.9450293859
21022,4733257.458698438
292036,1138473.833221751
205024,1958672.9104824108
255239,1064145.6019168075
55356,506893.04474829795
40148,2727203.194394704
262338,3369435.193832406
157872,1867435.3209425767
4086,1146947.3367901416
1708,1764487.8599480875
199518,401407.4074074074
278815,4191838.9959329604
295018,1629653.8247433796
118980,1638730.3385816074
122442,2755885.901591577
247466,789994.564223329
253410,6914258.749385447
238889,11163832.014162794
196664,1137021.645021645
290464,1229146.2066246595
193963,1464944.6495732525
7875,2249564.086125633
98708,4362207.532306292
119110,1058545.9828908385
138008,2067602.271878604
12951,2716762.594484298
192497,4381749.94546395
163408,993243.297562242
261640,4093528.827806704
6869,4297469.378807075
165580,7272439.14065462
136767,474795.46374082775
225731,2020515.8730158731
3022,954585.4060610891
196076,753571.1844904007
234587,1000953.6854834298
66309,4897464.65670591
57974,3723969.5779641233
140097,592836.745858448
32336,3957490.6784581626
60783,770236.9767773942
230910,1624245.039257236
26786,2516524.730912395
138068,1377462.1249847084
180764,3161576.7183969063
219326,3600716.3967611333
231866,2359364.970934909
67828,618488.4297520663
204206,5406070.782647448
37390,2838572.2854838106
37186,570025.0806384452
84334,1426708.3201790531
71283,1195381.57481551
148429,2170783.558072794
7614,4577245.9317861805
140256,2046909.0605088202
41175,300073.0755831064
204658,868667.508893252
254,1771868.4321885142
291739,2520159.2606931785
78120,5172311.882826033
243905,2878659.662048539
100629,1130736.4192680924
10320,2244192.0242106323
39112,2780638.776046087
165420,1757185.2713835496
79869,1129097.3582977848
40303,2103239.9738226957
44931,331858.60437287926
183655,4411062.377864657
275748,1594656.8698487524
244053,1481567.1061619015
112183,573194.4579590921
23550,1794675.474721253
167445,1035115.4801054592
47663,1653670.0992983794
233486,846460.8019333354
214669,3730157.551795993
193840,4541673.292571771
237418,1947946.1300783695
178557,652272.7551087842
261996,1897796.237660975
197206,1150077.1544381701
14423,1001790.6363525152
217456,3768304.9530989965
3491,809053.6689390856
85439,3319591.2310338374
172233,705857.1428571428
116132,2517060.2101623886
144546,4255245.141724242
208036,2012488.4838581053
242688,2285759.162911294
168749,4781554.420426728
69768,707579.1163742362
136620,4654072.486763386
296697,3439720.072514953
155710,1046389.035409466
260326,1915920.1902794337
72034,2204215.245755292
282627,1271194.4492523184
205225,1248898.595425279
257409,939624.587454411
294246,4211848.795881697
121044,5042085.352378917
293316,481204.73813528736
40795,717865.5277843071
204324,1856414.069027055
18386,3546895.432571304
229140,2616388.2357949885
50559,2183838.3208181127
99134,4158768.767475622
147027,595008.3217454078
49,4905212.493845979
283905,3076433.4697353216
134705,3488087.1803834215
99117,1334994.9969494094
99095,803067.9221905114
155252,793614.353444362
254189,2131070.425927405
291695,1931883.881695827
103503,2106191.7123126257
126176,2396142.165633034
56197,841777.9121410747
232602,1450695.144736986
176023,2048763.4610115814
297580,1628007.1256101136
19701,1965696.5818738863
246188,300152.1803036815
199493,1323688.0025245897
186419,2216699.328537971
229402,876566.8068084508
158343,3507368.8725746153
179257,2727359.139298751
142785,1108004.0654533985
264280,824502.246919505
73884,3924869.378774621
183130,1245170.6721502831
20963,2623250.7933355225
189828,1356318.513994783
294413,483480.798617511
130633,1941135.0834506692
245740,1081877.0780984398
289680,1045084.7196979633
7411,1723288.4126095695
92893,3091135.3964145686
257980,4418236.090619678
99474,4025013.920703848
233340,524246.2162345594
153240,517384.7963855546
214630,3950692.2255269624
92817,4452836.456993267
221699,5654924.594069756
84497,2366753.3904525456
7299,6076649.385243146
79997,418865.0249185527
11546,1926546.6134741649
289616,1779704.8044706124
241580,3043665.828247452
174983,2297773.9559448366
165383,510500.91538638884
214886,1148434.1770792236
272546,1563213.3684086148
90310,1738131.355473659
134340,5231508.057464228
61470,1776417.0063763023
187438,2573510.262218734
5863,2995264.995956125
39768,2710681.6218589004
8139,538863.0103762537
51750,1639255.9107382614
177439,811540.9762015375
203052,1917425.974394806
154369,947108.0272262793
238730,2835524.159642469
214071,1614063.2552838516
276168,3987618.6704139705
195587,2007648.4033339184
233106,3801197.406688155
21793,2102107.6750483713
178749,849950.1387298142
31118,7080757.985238948
64773,2760502.4656422883
31621,715707.4440185376
103337,3674468.203906133
200409,1769218.4606901591
184920,2360617.915034809
157342,2767911.412989467
189250,3126488.0383015685
114062,2129766.643438854
142365,1403831.4121966898
126890,1297171.288325893
83842,7877947.620467446
50057,5834397.541892963
289868,4359774.605225027
193503,1669808.671789454
227457,2325563.6443660962
72869,3189666.289760798
159872,639233.114684653
245879,2362401.794543357
115807,1063675.2602634158
95085,2129766.643438854
17638,1351022.8900022334
146319,503902.30754716985
116428,3008921.1624596836
210919,5822956.506325276
70784,5349229.955699969
114704,1624050.9642174277
47739,740849.6502919085
24542,4825704.715707091
175423,480605.038104757
132836,550195.4627112651
198167,1452793.656288364
24662,2601251.716700419
72790,2066844.9828226015
217198,6014396.171872608
285096,885376.8569881152
132313,699890.4503222463
35962,2356786.473222349
4087,1028791.9352317591
9163,1445186.2238811841
158831,1747285.8505545657
240408,1064762.7355479945
3410,3425800.896669651
70579,1318572.573683553
168261,306244.3660483233
149658,3593053.7486728863
263064,1885759.315568521
199838,1923998.1586215529
185052,8798550.290296894
111380,2245746.3853327655
235727,3996953.18732193
25176,6060855.940363754
143527,478769.23076923075
14237,2069836.3983144213
194518,2689938.304961242
74547,1469831.6309159005
17024,726112.4489795918
242415,3667689.2879658486
247158,6720659.504402654
89480,892029.4169333618
185957,809400.2512955255
294163,334988.6540231218
29479,998351.1241703116
244411,3096574.2475073785
245712,588117.1328671328
119542,858615.0585314787
83105,3352564.967409313
169980,1743020.1248963547
271769,2600098.1938858596
269409,1302981.2943320565
249760,1617177.0181695553
32693,1390161.2917490653
287963,4615104.301903425
202077,3067224.9618247645
211884,3606499.5924142916
231947,970081.9909150309
87646,1732704.049680746
10182,5196189.199115285
61752,1548218.5304347828
164058,548605.409747536
36716,562237.5044348784
208607,1339696.9676615593
117087,991495.2687306466
41455,847419.4376329455
122144,2028019.3869903954
69674,6610362.000975321
87198,1614494.1534456157
273355,599556.3143971039
168485,1802595.6919658026
265248,5062910.8707742905
167075,8058901.647928785
227366,2176215.5714981924
88082,424855.06377331296
203409,3231231.176630701
252813,2552504.576931944
286030,1059927.5238504515
241223,667027.7070392376
100594,3381756.4583400358
110792,2225251.5058117504
159531,2309693.028686266
18683,1791160.1387793883
290868,957875.2630320769
103757,1314524.9836391849
235942,639864.4144069051
155018,1094910.7078442131
80968,397119.3777533842
259699,6317929.852979496
32123,1273765.4621313158
152368,2664117.9907095307
138857,3047153.485929956
210613,766587.5341132258
262089,2691291.5782039072
123381,1152627.3940023165
106531,1943219.272387764
203230,2461181.9519421286
118793,773852.3490090424
294620,741927.9970282185
256608,2453910.6957984916
194213,873832.5305505821
74895,6570712.556907244
201525,3485072.689263579
213744,2993836.4997429033
294449,3517909.307065856
179805,573392.8685522317
193188,1769885.893929954
143526,2212562.799803343
26718,1482647.5322477277
93208,534941.710613513
61427,4772083.312860819
298591,3327295.4684452326
183136,5799225.939323888
120464,2067156.3376252204
127683,1833647.131734525
257943,840789.3469821699
89085,3702313.562842429
96839,3212637.843024136
218578,410439.33546833333
162362,5595219.454321659
232929,6724883.590138473
111250,3219906.140082737
154981,8347528.517574472
6226,703396.0057471737
200237,1235905.1597656277
220029,858615.0585314787
246042,1488710.9702878823
28201,3497146.4635590455
267632,691372.0924434984
267149,4363309.644991091
241076,1616434.6877165516
18045,1591413.6309927779
254761,6834501.07595962
402,5661996.005731334
118729,1985681.2588041422
41324,925947.8438792564
214781,4344757.041566863
148179,684070.5463366592
71720,7764181.674434196
168845,1050632.9951827785
23242,11224469.752322938
277485,869508.1887873616
82903,6222644.356501802
50306,3168368.186285289
261470,2719321.561725817
28793,1638330.631806958
21240,1293741.6145356442
4606,680918.0708741633
193462,1855834.2391304346
166301,9515390.45987163
38559,5324915.548366444
214254,2543530.2706876253
28330,5650001.501502724
12391,5213642.789792762
10847,3141831.1643397924
12209,3190140.2948844736
210318,1145094.9419631728
261623,627987.0650305095
167479,4186631.256181024
95401,8609333.541382588
38683,5399940.045281621
191281,3576803.7790040392
20073,3562272.678903147
158808,479024.8339461158
246494,1916639.937198318
152859,1014426.2202519219
137468,1073421.3809617003
779,4820575.780158822
227828,1617080.7496722902
150090,3895490.1386108273
151564,2264111.8244547513
20611,2271964.772429122
163393,1030597.522379353
241606,642654.9887512266
86989,6772898.942402472
242121,1175817.719657453
205774,6379332.579521596
84097,3301811.291205038
175629,705883.9344582307
40460,589685.5002826456
274756,3182349.0020641405
274811,2849138.051668753
162191,3216306.0259923483
224715,1017076.7939912612
122997,2066202.3933103508
208674,4786105.561002952
21740,1715988.1351934604
166156,678824.5594890286
188792,6280916.784410341
59787,1369021.5750860665
42514,1506853.661925638
283405,709841.823698663
237682,1361323.3249208094
177704,1279029.536891692
264970,1880406.861664967
3666,5602713.476329772
212716,2632141.0458237985
22663,7137004.311527184
97010,1413091.070638639
46699,2633321.1908601695
75486,1607418.1615659553
240480,2048048.6467532169
41757,738509.9173977394
116563,6600469.743123712
199309,1400773.8429604552
27294,1241901.8389886527
150764,14065908.862674737
58842,3038413.338067576
254963,1405240.0265091057
138875,6449493.402477163
135564,721723.429043535
259189,5835634.384481317
143442,3199790.6765801506
100492,4119890.848580341
281512,3243672.47184862
166593,1458132.7239087408
245478,1674771.0423405531
63401,611230.4998412784
231975,3843072.446930388
220955,756657.3512967897
135007,2039902.3407370157
87164,1451173.1643708486
265339,2289304.0650164303
59650,1847597.5295143132
220331,2462952.8764002724
251845,723692.6261777806
105093,1285477.3421110616
221071,4645733.963547335
113514,2615444.303059913
237014,3887343.221498042
94872,807741.943572334
3788,1784645.1470946188
206090,620347.281111965
296607,962955.6172850196
181389,1274351.2790312942
224212,2969221.980728861
62572,687868.7546747043
241066,3207964.824212574
125012,1044048.4915409258
154949,1454351.1626898379
119359,10716121.077106368
243889,9895677.901404323
165653,2757012.2811688865
170643,5635888.970079051
256693,523348.4710807384
213936,7254076.125345831
103854,939939.3254966377
26410,3685184.549804197
135713,3925115.233637342
237983,1133537.926811994
57226,3375481.554531795
261307,8546701.99688905
11518,957028.4808993529
82245,978885.7679761931
97242,6130120.499190039
95102,2669060.73974467
109680,874158.4545280145
232996,1283371.9792374633
273024,2019383.5745165173
238136,546675.4258583294
99548,1386421.575136119
287966,2072316.9171533135
295519,639470.8839513882
77681,697723.7424957744
192745,1024067.0276969079
193297,2315498.677122457
171591,1431371.6488515567
128093,1132136.1486260751
123822,1532270.509719624
116056,2647211.814686339
158735,1573780.168590047
75725,2085132.0625655397
35177,406188.3259597546
290735,1475440.9832081278
158962,1305781.9403216073
272301,5601788.42984703
70376,2194901.4763065814
79302,2422734.1726595983
157835,545366.5300340201
136728,722013.7288401913
209187,6280916.784410341
281960,2509138.6379255336
222915,1500907.2524020693
187155,1364366.7673971325
187479,1449217.3062286323
216938,872529.3415599514
273384,3931519.4379116
130532,1883113.2071351493
155648,1449822.5996973442
196616,2308149.869131169
109964,643344.8275862068
190366,1441514.3502698864
13491,948734.9597844386
100735,394494.597785771
292072,8277546.08336509
47433,815209.8957640422
127828,2475975.2365133115
221694,5605662.422248033
155725,4528530.633687984
4373,3303214.3245308837
54111,3161668.6068425765
71701,2363521.5993931415
257142,720963.4041806115
108379,1019443.0332227488
160303,2029906.2168134113
31515,959066.6065403835
254056,1108972.1240623284
141457,1471962.2075547874
263902,448444.60555771727
13988,492556.6494823765
156216,2772411.191534531
121140,1972705.1718123145
141907,961659.5683821503
125371,3185509.180449015
104548,2142564.1025641025
140031,2344252.3866537283
127181,8194730.507349961
7802,3036945.1745831463
70114,1319248.8843356327
12415,1109440.1582419148
283202,329837.43370680115
286055,1828094.71645025
267419,831132.3007443742
298848,1752432.3478978388
170195,5503281.84216629
188577,1967604.6705335567
17850,2251257.4877567505
215861,957462.0188260751
245728,745191.1508975964
269728,2928703.5516015445
236155,2016339.5741415725
13194,2054073.6582578241
207014,2882483.7259243215
119398,775163.6363636365
238,1468791.084410779
211964,1003269.3931165551
238585,617672.0089271459
171405,1702959.250518666
677,1549259.3700318455
61668,1986393.3086103238
46664,1965696.5818738863
165986,2439369.141150862
34947,4090450.8133827164
78352,1610369.776837446
255858,840652.0275071056
58365,9075553.822348818
257170,2718514.7552606636
59389,9772476.201027956
93235,4638685.47449472
190723,11135716.323109893
158828,828997.2759452728
18522,1740665.0711579777
4314,638714.9605364356
206623,1286869.1999654958
216212,7408725.989104101
291365,3070746.6702282717
98168,2407930.2934260354
78384,1128757.6082856413
258133,836245.5919192515
75734,3417410.22455416
242601,1210716.4564570214
11369,2647856.4208752266
36664,1307808.7095557877
154610,1706000.7638664509
117751,1712484.6304890974
179237,4541457.6046054615
77142,4162909.144722201
62179,590006.3160679772
219641,4147418.596343355
8598,2299330.487963963
279529,4256648.217486512
7354,1135981.790087625
291714,771028.7034269843
233137,1094836.6814539884
37060,3254264.661637854
95134,4670777.576624345
298971,1305590.2825564607
87543,8016751.717593376
276904,1547164.0149286045
286437,3258380.758626026
257908,915204.998168174
165017,1596730.4841157063
277443,560806.254867873
211875,3540601.8943738076
5300,1905236.8539635248
148580,1995211.6724147603
232132,2629263.078675526
113808,6398734.033621181
25705,955763.4592734706
206594,2801471.454029664
106498,4093571.25128745
25988,582041.3665795097
47180,2263353.7670851042
123988,1636747.6928690295
96064,4775491.182818463
772,525622.1130588022
287279,1623049.3206934582
26754,3398143.4440758293
79399,4979089.067651009
231304,2309829.6398448376
255882,4962813.061019027
175353,832186.8237008814
221623,1415769.6472721668
109793,2440228.1748548965
180758,421221.4430306535
82851,3560621.280090941
2563,960036.8892729336
49215,755411.5876891029
3762,3753835.733170392
191443,3782573.2699361243
286405,2318733.8810807737
22398,6855037.637180026
7909,4946967.481355738
274226,1011313.8520498888
12751,820026.7917786902
160314,2743367.064360244
281345,1866193.195996158
92989,1464415.6088391265
196259,4137496.380090498
24470,1518378.8891056518
128998,425087.09592328925
297617,8057930.252308865
244730,1743754.613552176
152818,798875.5432837347
194638,1212843.1917328942
80301,1053854.6346814549
44203,3175815.848899625
90830,4220103.012187843
170329,2965673.8459449913
8548,3015538.2354581663
125565,2073584.5664132023
209998,6262993.224768707
187987,2621022.3361801207
153041,2497774.5566318706
79217,2920730.2633223208
239688,1210200.6443878864
148689,1948880.9527407289
289932,6730743.550980707
137678,1015659.0966122099
147485,1362929.2665688777
221591,1626408.97311534
106049,5318638.296132643
25496,7879631.445422273
90199,2466830.0663237134
265868,1006101.2696690507
106533,1165509.8780742262
268112,1005180.0556733758
166469,4183215.9553650897
189475,6005776.251611227
299251,6305024.484991768
267648,1540468.41681791
3617,1723288.4126095695
144503,823403.7804928535
74669,1089569.1657959735
93024,1275966.062779887
63378,1524440.9383470584
171908,864850.3992510089
250569,6090279.960896423
